aircraft_id,waypoint,latitude,longitude,timestamp,altitude,speed,distance_to_waypoint
ICAO24_00006,WP009,69.053744,93.717509,2024-10-26 06:03:32.539888,15006,316,0.032
ICAO24_00033,WP001,-35.646962,143.047845,2024-10-26 14:02:32.539888,11878,456,0.409
ICAO24_00045,WP007,-57.826286,-139.50474,2024-10-26 18:08:32.539888,26877,344,0.634
ICAO24_00027,WP009,69.053744,93.717509,2024-10-25 23:51:32.539888,3322,331,0.815
ICAO24_00009,WP004,-20.25543,-120.320141,2024-10-25 21:49:32.539888,31712,425,0.809
ICAO24_00049,WP005,-69.270295,56.503761,2024-10-26 17:14:32.539888,16346,282,0.225
ICAO24_00006,WP009,69.053744,93.717509,2024-10-25 01:03:32.540028,26651,503,0.175
ICAO24_00040,WP002,-55.087878,-57.667012,2024-10-25 02:53:32.540028,34579,448,0.113
ICAO24_00038,WP003,21.930152,112.390543,2024-10-25 04:51:32.540028,5664,391,0.219
ICAO24_00020,WP006,59.415864,-177.561983,2024-10-25 11:05:32.540028,25385,522,0.455
ICAO24_00021,WP002,-55.087878,-57.667012,2024-10-24 22:41:32.540028,26887,587,0.202
ICAO24_00025,WP003,21.930152,112.390543,2024-10-25 15:58:32.540028,14953,427,0.942
ICAO24_00038,WP003,21.930152,112.390543,2024-10-25 07:08:32.540028,34429,425,0.487
ICAO24_00007,WP008,52.744615,-89.590645,2024-10-25 07:26:32.540028,20823,360,0.269
ICAO24_00031,WP001,-35.646962,143.047845,2024-10-24 22:02:32.540028,29883,478,0.11
ICAO24_00047,WP001,-35.646962,143.047845,2024-10-25 18:54:32.540028,12602,435,0.545
ICAO24_00016,WP009,69.053744,93.717509,2024-10-25 15:07:32.540028,15183,463,0.449
ICAO24_00023,WP004,-20.25543,-120.320141,2024-10-25 07:00:32.540028,8379,272,0.166
ICAO24_00012,WP005,-69.270295,56.503761,2024-10-24 22:41:32.540028,14808,299,0.868
ICAO24_00033,WP004,-20.25543,-120.320141,2024-10-25 09:26:32.540028,34513,209,0.578
ICAO24_00013,WP005,-69.270295,56.503761,2024-10-25 16:12:32.540028,4444,262,0.517
ICAO24_00041,WP005,-69.270295,56.503761,2024-10-25 12:30:32.540028,21350,281,0.186
ICAO24_00002,WP007,-57.826286,-139.50474,2024-10-24 21:59:32.540028,21720,218,0.537
ICAO24_00013,WP002,-55.087878,-57.667012,2024-10-25 09:04:32.540028,28931,549,0.859
ICAO24_00011,WP006,59.415864,-177.561983,2024-10-23 22:40:32.540176,18761,470,0.866
ICAO24_00005,WP004,-20.25543,-120.320141,2024-10-24 12:23:32.540176,25443,201,0.159
ICAO24_00000,WP002,-55.087878,-57.667012,2024-10-24 18:36:32.540176,29406,532,0.196
ICAO24_00036,WP009,69.053744,93.717509,2024-10-24 08:21:32.540176,22573,430,0.894
ICAO24_00035,WP008,52.744615,-89.590645,2024-10-23 23:26:32.540176,7429,334,0.477
ICAO24_00048,WP000,-84.632821,-38.478015,2024-10-23 23:29:32.540176,4141,514,0.031
ICAO24_00013,WP003,21.930152,112.390543,2024-10-24 12:56:32.540176,36562,367,0.405
ICAO24_00039,WP009,69.053744,93.717509,2024-10-24 14:33:32.540176,9309,442,0.82
ICAO24_00035,WP009,69.053744,93.717509,2024-10-24 06:10:32.540176,23146,417,0.715
ICAO24_00016,WP004,-20.25543,-120.320141,2024-10-23 21:42:32.540176,31712,443,0.02
ICAO24_00045,WP003,21.930152,112.390543,2024-10-23 20:42:32.540176,12197,306,0.346
ICAO24_00045,WP002,-55.087878,-57.667012,2024-10-24 12:10:32.540176,28811,414,0.952
ICAO24_00021,WP006,59.415864,-177.561983,2024-10-24 12:05:32.540176,6533,596,0.279
ICAO24_00020,WP004,-20.25543,-120.320141,2024-10-24 05:41:32.540176,14846,484,0.844
ICAO24_00003,WP009,69.053744,93.717509,2024-10-24 14:55:32.540176,27426,549,0.829
ICAO24_00024,WP009,69.053744,93.717509,2024-10-23 11:40:32.540278,16773,307,0.963
ICAO24_00011,WP008,52.744615,-89.590645,2024-10-23 17:00:32.540278,35111,532,0.901
ICAO24_00016,WP008,52.744615,-89.590645,2024-10-23 18:16:32.540278,6907,322,0.952
ICAO24_00014,WP001,-35.646962,143.047845,2024-10-23 02:45:32.540278,38325,469,0.5
ICAO24_00004,WP008,52.744615,-89.590645,2024-10-23 11:16:32.540278,38926,226,0.658
ICAO24_00032,WP006,59.415864,-177.561983,2024-10-22 22:21:32.540278,8279,384,0.851
ICAO24_00002,WP004,-20.25543,-120.320141,2024-10-23 02:33:32.540278,14737,350,0.549
ICAO24_00012,WP005,-69.270295,56.503761,2024-10-23 14:13:32.540278,8986,583,0.469
ICAO24_00042,WP009,69.053744,93.717509,2024-10-22 20:07:32.540278,13604,333,0.378
ICAO24_00032,WP009,69.053744,93.717509,2024-10-23 12:48:32.540278,25713,516,0.218
ICAO24_00017,WP009,69.053744,93.717509,2024-10-23 01:03:32.540278,29789,564,0.801
ICAO24_00026,WP003,21.930152,112.390543,2024-10-23 05:00:32.540278,35506,583,0.88
ICAO24_00021,WP000,-84.632821,-38.478015,2024-10-23 08:16:32.540278,31413,279,0.17
ICAO24_00035,WP008,52.744615,-89.590645,2024-10-23 15:32:32.540278,5604,411,0.576
ICAO24_00006,WP009,69.053744,93.717509,2024-10-23 02:21:32.540278,22794,242,0.587
ICAO24_00013,WP008,52.744615,-89.590645,2024-10-23 06:17:32.540278,4801,563,0.943
ICAO24_00042,WP004,-20.25543,-120.320141,2024-10-23 05:37:32.540278,39230,349,0.661
ICAO24_00046,WP006,59.415864,-177.561983,2024-10-22 10:56:32.540420,11798,509,0.132
ICAO24_00010,WP005,-69.270295,56.503761,2024-10-22 00:44:32.540420,10643,280,0.773
ICAO24_00003,WP008,52.744615,-89.590645,2024-10-22 03:26:32.540420,22163,460,0.807
ICAO24_00024,WP001,-35.646962,143.047845,2024-10-22 03:02:32.540420,32684,407,0.786
ICAO24_00014,WP002,-55.087878,-57.667012,2024-10-22 07:58:32.540420,14050,212,0.923
ICAO24_00022,WP002,-55.087878,-57.667012,2024-10-21 22:41:32.540420,36314,547,0.051
ICAO24_00034,WP004,-20.25543,-120.320141,2024-10-22 07:08:32.540420,29304,266,0.34
ICAO24_00034,WP009,69.053744,93.717509,2024-10-22 14:20:32.540420,39508,562,0.971
ICAO24_00025,WP002,-55.087878,-57.667012,2024-10-22 14:18:32.540420,35419,501,0.101
ICAO24_00032,WP004,-20.25543,-120.320141,2024-10-22 04:49:32.540420,25556,494,0.789
ICAO24_00015,WP001,-35.646962,143.047845,2024-10-21 21:17:32.540420,37564,283,0.487
ICAO24_00000,WP003,21.930152,112.390543,2024-10-21 23:03:32.540420,37727,448,0.415
ICAO24_00036,WP007,-57.826286,-139.50474,2024-10-22 13:00:32.540420,6178,600,0.961
ICAO24_00032,WP004,-20.25543,-120.320141,2024-10-22 15:43:32.540420,7665,580,0.372
ICAO24_00010,WP008,52.744615,-89.590645,2024-10-21 20:32:32.540420,8095,253,0.668
ICAO24_00018,WP002,-55.087878,-57.667012,2024-10-22 05:33:32.540420,14563,586,0.412
ICAO24_00011,WP001,-35.646962,143.047845,2024-10-21 08:24:32.540565,11597,479,0.385
ICAO24_00009,WP006,59.415864,-177.561983,2024-10-21 09:16:32.540565,8967,512,0.445
ICAO24_00022,WP002,-55.087878,-57.667012,2024-10-20 22:11:32.540565,4163,578,0.799
ICAO24_00045,WP009,69.053744,93.717509,2024-10-21 08:45:32.540565,35768,318,0.533
ICAO24_00003,WP006,59.415864,-177.561983,2024-10-21 17:55:32.540565,24662,318,0.881
ICAO24_00013,WP001,-35.646962,143.047845,2024-10-21 08:57:32.540565,18815,362,0.515
ICAO24_00002,WP001,-35.646962,143.047845,2024-10-21 17:16:32.540565,9538,207,0.525
ICAO24_00024,WP005,-69.270295,56.503761,2024-10-21 04:53:32.540565,17030,246,0.455
ICAO24_00000,WP009,69.053744,93.717509,2024-10-20 23:35:32.540565,26115,583,0.583
ICAO24_00016,WP005,-69.270295,56.503761,2024-10-21 02:08:32.540565,19860,551,0.275
ICAO24_00035,WP007,-57.826286,-139.50474,2024-10-21 14:05:32.540565,38262,572,0.526
ICAO24_00011,WP005,-69.270295,56.503761,2024-10-20 08:54:32.540645,34107,221,0.721
ICAO24_00044,WP002,-55.087878,-57.667012,2024-10-20 02:00:32.540645,19045,424,0.049
ICAO24_00037,WP003,21.930152,112.390543,2024-10-20 11:55:32.540645,8922,376,0.056
ICAO24_00042,WP008,52.744615,-89.590645,2024-10-20 18:47:32.540645,36990,207,0.992
ICAO24_00003,WP004,-20.25543,-120.320141,2024-10-20 06:53:32.540645,16242,349,0.351
ICAO24_00000,WP006,59.415864,-177.561983,2024-10-20 12:24:32.540645,25226,506,0.781
ICAO24_00006,WP003,21.930152,112.390543,2024-10-20 08:12:32.540645,11791,488,0.684
ICAO24_00007,WP002,-55.087878,-57.667012,2024-10-20 14:35:32.540645,13902,426,0.545
ICAO24_00028,WP002,-55.087878,-57.667012,2024-10-20 02:08:32.540645,32988,227,0.258
ICAO24_00015,WP006,59.415864,-177.561983,2024-10-20 06:24:32.540645,11644,284,0.084
ICAO24_00020,WP005,-69.270295,56.503761,2024-10-20 15:23:32.540645,27682,560,0.434
ICAO24_00043,WP008,52.744615,-89.590645,2024-10-20 15:24:32.540645,10771,244,0.55
ICAO24_00019,WP009,69.053744,93.717509,2024-10-20 07:53:32.540645,33623,239,0.513
ICAO24_00015,WP006,59.415864,-177.561983,2024-10-20 05:27:32.540645,22425,513,0.002
ICAO24_00009,WP007,-57.826286,-139.50474,2024-10-19 21:20:32.540645,17312,568,0.365
ICAO24_00004,WP005,-69.270295,56.503761,2024-10-19 18:32:32.540772,10682,203,0.49
ICAO24_00012,WP003,21.930152,112.390543,2024-10-19 11:26:32.540772,32073,278,0.332
ICAO24_00028,WP002,-55.087878,-57.667012,2024-10-19 04:08:32.540772,9311,556,0.176
ICAO24_00015,WP005,-69.270295,56.503761,2024-10-19 04:58:32.540772,16406,505,0.627
ICAO24_00022,WP004,-20.25543,-120.320141,2024-10-18 20:38:32.540772,9225,306,0.641
ICAO24_00008,WP007,-57.826286,-139.50474,2024-10-18 23:51:32.540772,19301,522,0.376
ICAO24_00002,WP006,59.415864,-177.561983,2024-10-19 18:03:32.540772,8486,336,0.432
ICAO24_00004,WP004,-20.25543,-120.320141,2024-10-19 03:15:32.540772,13130,311,0.48
ICAO24_00011,WP008,52.744615,-89.590645,2024-10-19 15:06:32.540772,7695,475,0.606
ICAO24_00044,WP003,21.930152,112.390543,2024-10-19 07:37:32.540772,30216,235,0.038
ICAO24_00029,WP002,-55.087878,-57.667012,2024-10-17 21:00:32.540848,9854,502,0.378
ICAO24_00045,WP007,-57.826286,-139.50474,2024-10-18 18:08:32.540848,24150,465,0.056
ICAO24_00021,WP001,-35.646962,143.047845,2024-10-18 13:08:32.540848,26526,315,0.179
ICAO24_00034,WP007,-57.826286,-139.50474,2024-10-18 12:29:32.540848,23124,508,0.517
ICAO24_00020,WP000,-84.632821,-38.478015,2024-10-18 09:35:32.540848,19083,336,0.295
ICAO24_00031,WP001,-35.646962,143.047845,2024-10-18 19:39:32.540848,37039,448,0.783
ICAO24_00042,WP003,21.930152,112.390543,2024-10-18 05:11:32.540848,22720,315,0.758
ICAO24_00001,WP000,-84.632821,-38.478015,2024-10-18 00:52:32.540848,17169,440,0.2
ICAO24_00002,WP009,69.053744,93.717509,2024-10-18 15:45:32.540848,19043,231,0.023
ICAO24_00043,WP001,-35.646962,143.047845,2024-10-18 04:29:32.540848,5111,392,0.231
ICAO24_00038,WP005,-69.270295,56.503761,2024-10-18 13:44:32.540848,10097,540,0.408
ICAO24_00033,WP000,-84.632821,-38.478015,2024-10-18 10:34:32.540848,9778,209,0.932
ICAO24_00039,WP005,-69.270295,56.503761,2024-10-17 15:53:32.540941,9659,456,0.66
ICAO24_00006,WP005,-69.270295,56.503761,2024-10-17 10:07:32.540941,6370,550,0.315
ICAO24_00000,WP001,-35.646962,143.047845,2024-10-17 02:02:32.540941,3829,251,0.078
ICAO24_00045,WP009,69.053744,93.717509,2024-10-17 15:58:32.540941,8081,286,0.963
ICAO24_00013,WP004,-20.25543,-120.320141,2024-10-17 04:14:32.540941,23767,430,0.592
ICAO24_00040,WP006,59.415864,-177.561983,2024-10-17 17:18:32.540941,27431,287,0.923
ICAO24_00020,WP006,59.415864,-177.561983,2024-10-17 00:42:32.540941,11669,365,0.396
ICAO24_00009,WP006,59.415864,-177.561983,2024-10-17 12:55:32.540941,19993,488,0.367
ICAO24_00005,WP009,69.053744,93.717509,2024-10-17 16:26:32.540941,39887,532,0.842
ICAO24_00004,WP005,-69.270295,56.503761,2024-10-17 18:16:32.540941,9439,206,0.691
ICAO24_00033,WP004,-20.25543,-120.320141,2024-10-16 23:47:32.540941,13214,579,0.179
ICAO24_00006,WP000,-84.632821,-38.478015,2024-10-16 16:15:32.541034,6112,304,0.378
ICAO24_00000,WP005,-69.270295,56.503761,2024-10-16 16:18:32.541034,30645,281,0.063
ICAO24_00005,WP004,-20.25543,-120.320141,2024-10-16 17:14:32.541034,15331,516,0.469
ICAO24_00021,WP003,21.930152,112.390543,2024-10-16 07:19:32.541034,6281,220,0.259
ICAO24_00035,WP000,-84.632821,-38.478015,2024-10-16 12:00:32.541034,39108,443,0.218
ICAO24_00034,WP007,-57.826286,-139.50474,2024-10-16 11:50:32.541034,12422,232,0.058
ICAO24_00036,WP005,-69.270295,56.503761,2024-10-16 14:26:32.541034,34068,276,0.762
ICAO24_00043,WP007,-57.826286,-139.50474,2024-10-16 16:56:32.541034,32006,476,0.462
ICAO24_00021,WP009,69.053744,93.717509,2024-10-14 23:43:32.541091,37944,515,0.94
ICAO24_00012,WP008,52.744615,-89.590645,2024-10-15 06:12:32.541091,28876,379,0.675
ICAO24_00016,WP000,-84.632821,-38.478015,2024-10-15 19:34:32.541091,7165,542,0.599
ICAO24_00021,WP003,21.930152,112.390543,2024-10-15 04:26:32.541091,6778,354,0.061
ICAO24_00001,WP007,-57.826286,-139.50474,2024-10-14 21:01:32.541091,31960,400,0.559
ICAO24_00022,WP004,-20.25543,-120.320141,2024-10-14 23:32:32.541091,16690,421,0.303
ICAO24_00012,WP000,-84.632821,-38.478015,2024-10-14 22:12:32.541091,14081,267,0.076
ICAO24_00031,WP001,-35.646962,143.047845,2024-10-15 14:53:32.541091,17572,573,0.023
ICAO24_00018,WP000,-84.632821,-38.478015,2024-10-14 21:14:32.541091,10430,221,0.078
ICAO24_00015,WP006,59.415864,-177.561983,2024-10-15 10:34:32.541091,20156,457,0.767
ICAO24_00011,WP008,52.744615,-89.590645,2024-10-15 17:02:32.541091,26162,394,0.266
ICAO24_00007,WP004,-20.25543,-120.320141,2024-10-15 16:39:32.541091,4295,540,0.961
ICAO24_00021,WP001,-35.646962,143.047845,2024-10-14 22:16:32.541091,23247,239,0.599
ICAO24_00011,WP002,-55.087878,-57.667012,2024-10-15 03:14:32.541091,6001,562,0.153
ICAO24_00034,WP006,59.415864,-177.561983,2024-10-15 07:02:32.541091,12879,260,0.243
ICAO24_00008,WP002,-55.087878,-57.667012,2024-10-14 22:36:32.541091,6664,411,0.466
ICAO24_00005,WP009,69.053744,93.717509,2024-10-15 02:17:32.541091,12304,508,0.185
ICAO24_00009,WP007,-57.826286,-139.50474,2024-10-15 13:30:32.541091,17987,389,0.428
ICAO24_00017,WP005,-69.270295,56.503761,2024-10-14 23:38:32.541091,17222,593,0.797
ICAO24_00000,WP003,21.930152,112.390543,2024-10-14 02:33:32.541253,24019,292,0.537
ICAO24_00012,WP002,-55.087878,-57.667012,2024-10-14 11:44:32.541253,32833,551,0.177
ICAO24_00022,WP008,52.744615,-89.590645,2024-10-14 04:13:32.541253,16962,465,0.46
ICAO24_00004,WP003,21.930152,112.390543,2024-10-14 04:31:32.541253,8246,515,0.594
ICAO24_00032,WP009,69.053744,93.717509,2024-10-13 22:31:32.541253,25318,297,0.268
ICAO24_00015,WP008,52.744615,-89.590645,2024-10-14 18:46:32.541253,29050,491,0.783
ICAO24_00025,WP009,69.053744,93.717509,2024-10-13 22:47:32.541253,23803,217,0.301
ICAO24_00025,WP002,-55.087878,-57.667012,2024-10-13 23:46:32.541253,24749,356,0.668
ICAO24_00028,WP003,21.930152,112.390543,2024-10-14 07:52:32.541253,21606,211,0.861
ICAO24_00028,WP009,69.053744,93.717509,2024-10-14 19:20:32.541253,31885,391,0.397
ICAO24_00006,WP003,21.930152,112.390543,2024-10-14 00:58:32.541253,19193,540,0.731
ICAO24_00003,WP009,69.053744,93.717509,2024-10-14 12:27:32.541253,4711,499,0.105
ICAO24_00048,WP006,59.415864,-177.561983,2024-10-14 16:01:32.541253,11769,249,0.608
ICAO24_00040,WP001,-35.646962,143.047845,2024-10-14 10:27:32.541253,36647,417,0.258
ICAO24_00000,WP006,59.415864,-177.561983,2024-10-14 04:37:32.541253,39254,201,0.934
ICAO24_00022,WP003,21.930152,112.390543,2024-10-14 02:15:32.541253,10445,523,0.912
ICAO24_00019,WP001,-35.646962,143.047845,2024-10-14 09:15:32.541253,26350,569,0.106
ICAO24_00022,WP004,-20.25543,-120.320141,2024-10-14 15:03:32.541253,37105,420,0.534
ICAO24_00044,WP001,-35.646962,143.047845,2024-10-12 21:01:32.541405,8418,246,0.943
ICAO24_00015,WP009,69.053744,93.717509,2024-10-13 08:31:32.541405,13447,583,0.07
ICAO24_00043,WP003,21.930152,112.390543,2024-10-13 08:28:32.541405,23810,502,0.162
ICAO24_00040,WP000,-84.632821,-38.478015,2024-10-13 07:52:32.541405,15228,397,0.5
ICAO24_00020,WP002,-55.087878,-57.667012,2024-10-13 13:54:32.541405,5456,342,0.576
ICAO24_00011,WP007,-57.826286,-139.50474,2024-10-12 06:22:32.541466,30179,356,0.149
ICAO24_00024,WP007,-57.826286,-139.50474,2024-10-11 20:22:32.541466,17022,493,0.053
ICAO24_00035,WP006,59.415864,-177.561983,2024-10-12 05:44:32.541466,20672,344,0.223
ICAO24_00045,WP002,-55.087878,-57.667012,2024-10-12 06:05:32.541466,7087,362,0.036
ICAO24_00008,WP003,21.930152,112.390543,2024-10-11 20:39:32.541466,31633,399,0.581
ICAO24_00041,WP007,-57.826286,-139.50474,2024-10-12 02:11:32.541466,30728,453,0.277
ICAO24_00047,WP005,-69.270295,56.503761,2024-10-12 03:46:32.541466,19690,454,0.313
ICAO24_00000,WP005,-69.270295,56.503761,2024-10-12 07:09:32.541466,36670,401,0.082
ICAO24_00018,WP003,21.930152,112.390543,2024-10-12 19:27:32.541466,17384,207,0.623
