PilotID,HoursFlownPerYear,StressManagementScore,Certifications,AircraftTypeExperience,WeatherAdaptabilityScore,AccidentFreeYears,TrainingHoursLastYear,FlightReviewScore,FlightDisciplineRating,ReactionTimeScore,CommunicationSkills,DecisionMakingScore
1,642.6217132731458,9,Night Flight,Airbus A320,6,13,21.755480908538843,8.502433135813373,7.383849530721987,7.428045269768054,8,9
1,796.0139957226203,9,Night Flight,Cessna 172,9,2,49.902814698887084,9.414856769335811,8.559642985579655,7.68072265549018,6,6
1,818.7850288240428,9,Multi-Engine,Boeing 737,5,1,26.78505314394451,7.488494805655384,9.356238825471543,8.812793286298188,7,9
1,799.5472756521447,9,IFR,Boeing 737,6,3,22.000418384456,8.15190934512561,7.045537836392263,8.699332016148688,9,8
1,778.8956982643922,7,Multi-Engine,Boeing 737,6,14,18.966353278534193,7.314921116440361,9.984314132060359,9.941264911792176,7,9
1,926.6552998815406,7,Night Flight,Cessna 172,6,10,29.010618042320658,7.54165715676535,6.14646376465975,7.642764944289398,8,6
1,766.4978146619917,8,IFR,Cessna 172,6,7,26.490073995100733,9.298871710130264,8.348518751988317,7.592950789941144,8,9
1,754.0062625031163,7,IFR,Boeing 737,6,9,28.87508955226985,8.893798463541511,8.168512315447554,9.559641692357506,9,8
1,683.0342606853136,7,IFR,Boeing 737,9,11,39.300934280413806,9.527314127106102,7.4275862817992175,6.562773569811351,8,9
1,924.4918015665145,8,Night Flight,Cessna 172,8,6,24.932785807457805,7.862455143654628,6.95596267444912,8.716706046134234,6,7
1,692.2793355626986,8,Multi-Engine,Airbus A320,6,6,36.332070479852604,9.778974839636113,7.7935364349310365,6.672244757168199,7,7
1,648.1986728466823,6,Multi-Engine,Airbus A320,6,9,37.028055520986534,7.325982584848984,8.560943263458014,9.986605773762205,9,7
1,838.3941389698015,6,IFR,Boeing 737,9,5,45.643611290265994,7.379483005832098,9.372005086529002,9.143334569796023,7,7
1,790.216751477451,8,Multi-Engine,Airbus A320,6,2,30.53474044326561,7.301270739915533,6.803602409046325,8.346353127122917,8,6
1,788.1762940155384,9,Night Flight,Airbus A320,6,8,36.659616119016306,9.539558433010628,8.707979082617163,6.176599650913053,7,9
1,902.4993816192352,6,Multi-Engine,Boeing 737,7,14,24.970516691864034,9.718255701817306,9.689671891091209,8.374105020231909,7,8
1,1050.867322936456,7,Night Flight,Cessna 172,7,5,25.931849864141462,8.26830858560228,8.364223803722357,7.3437240325862305,6,6
1,830.2510406480975,7,Night Flight,Airbus A320,9,1,47.29795610968209,9.002290558756577,9.755267594791627,8.879846211930536,6,7
1,618.5153180391942,6,Multi-Engine,Airbus A320,8,8,33.77574047463606,7.776286460400005,9.400630800419481,9.937954754904286,8,6
1,739.9245926283089,9,IFR,Airbus A320,7,1,30.311728639330184,9.620089202510474,8.280147649916028,6.377932281189341,7,8
1,818.7253420423965,7,Multi-Engine,Airbus A320,9,1,33.82882626723851,9.363461308784599,7.7622780466368155,9.183597764179567,9,8
1,634.9053317662181,7,Multi-Engine,Airbus A320,9,9,19.6605644616102,7.3769049158677324,7.77752917012959,8.45133959413361,7,6
1,640.7696644681457,9,Night Flight,Airbus A320,9,4,48.064577740254904,7.102512579051545,7.078645132462524,9.12542375762139,8,8
1,881.7197306755404,7,Multi-Engine,Airbus A320,8,10,48.53606248939738,9.750024244627102,6.912326032714249,9.308807127459275,9,6
1,796.2773685884159,9,IFR,Boeing 737,7,9,28.880765441833894,7.7160610355048895,7.952355297120328,9.303302235153128,6,8
1,660.3365861068218,6,IFR,Cessna 172,5,3,26.95216593535597,8.17949328815311,6.773058028668851,7.316155748779695,6,7
1,696.0582947934403,9,Multi-Engine,Airbus A320,8,11,19.210690130890818,7.370593601706805,6.275326476848557,7.340095395268138,6,8
1,612.8495664629517,8,IFR,Cessna 172,9,7,43.077673996385144,7.6134840601087355,6.754441611302422,6.128389819799377,9,8
1,791.9926973566917,6,Multi-Engine,Cessna 172,6,2,54.582589260073256,9.5300980182855,7.51921006993196,8.554164039612445,8,7
1,769.4179621916882,7,Multi-Engine,Airbus A320,8,12,29.21126542380113,8.208229410690251,8.451467355891157,9.821783428083355,9,7
1,903.802367158041,8,Night Flight,Cessna 172,7,5,6.2983674719643865,8.787994926153825,8.32664565319825,9.550802923685389,6,6
1,785.1527507299427,7,Night Flight,Cessna 172,9,6,29.845872174213447,7.579729997301822,9.832500435033012,8.471715125209558,7,7
1,797.989596470899,9,Multi-Engine,Cessna 172,7,10,34.432037917747145,9.306195205568686,8.100095821253564,8.433507576363244,9,9
1,836.3357339105012,6,Multi-Engine,Airbus A320,6,8,50.9231719391443,7.757985028678218,8.057906906437411,8.445562274219004,6,8
1,830.9109247429852,6,Multi-Engine,Airbus A320,8,6,39.54666184366994,7.923802043004213,8.00424742734821,8.758021291531083,9,6
1,773.4528566066393,8,IFR,Boeing 737,6,14,32.46011948982542,8.662223260092249,7.572729991217877,7.938653519722103,8,7
1,869.9414042988781,7,Multi-Engine,Boeing 737,6,13,30.96720661731337,8.122332082670628,6.017499858167828,7.357548355735986,8,6
1,766.6662521043305,7,Multi-Engine,Cessna 172,8,5,36.14886975244656,7.293036595327631,7.967557455155376,8.2787039000209,8,6
1,931.445662689631,7,IFR,Airbus A320,8,10,45.22756115908187,8.227415285584733,6.193702716109397,8.944351363520404,9,9
1,879.3632051062993,7,Night Flight,Boeing 737,5,3,25.57771784027315,8.59469774104803,7.9601918352598995,6.526153030238486,9,7
1,709.8603758212965,6,IFR,Airbus A320,8,11,32.48696894525757,8.065186862076672,9.128996787854014,7.889316184205054,9,8
1,809.0871530702774,7,Night Flight,Airbus A320,5,9,8.512524883868494,8.958581377601542,7.464972367933388,6.319012161607542,6,6
1,637.2662447634639,8,IFR,Cessna 172,5,13,42.63807621510781,7.188072591284968,6.978537923863788,8.899482462364725,6,6
1,822.8521615845582,6,Multi-Engine,Airbus A320,9,13,46.01070417769728,8.585156311057835,8.683393749524814,6.530406745148013,7,9
1,980.2339652225712,9,Night Flight,Boeing 737,5,7,32.4021241461841,8.583243369838366,7.342838717169525,7.729404293722258,9,9
1,545.6515393259751,6,IFR,Boeing 737,9,12,39.456848742098416,9.670443208107983,6.369350929309567,7.3424123313615715,9,9
1,844.8169879033335,9,IFR,Cessna 172,9,7,12.483375827058097,7.924780215161539,8.009036491720583,8.506376899484188,6,6
1,730.4256300937318,7,Multi-Engine,Boeing 737,9,13,33.44382004588007,8.721217428450675,9.485995375527253,7.617968986114063,8,6
1,567.9854864492704,7,Multi-Engine,Boeing 737,8,2,18.840537802206487,8.424207438278254,8.545140096329847,9.09187657950542,8,6
1,754.0619854891416,6,Multi-Engine,Airbus A320,7,9,42.33030849871668,7.694912437641679,8.933395958341153,9.530308149602444,9,7
1,769.3116596291499,6,IFR,Boeing 737,9,12,23.265702331972943,7.260670083723607,8.959787666435991,7.450510127710805,7,8
1,720.8313295585866,8,Multi-Engine,Boeing 737,7,3,21.049263936463717,9.92470007697844,8.78681041456925,7.44909369005946,8,9
1,815.5600000134725,9,Multi-Engine,Cessna 172,7,1,39.563823276030064,9.359091275266218,8.352667840478766,8.312004909587127,8,7
2,722.8131548678795,9,IFR,Airbus A320,7,7,16.125142714039036,7.764965602853301,8.462019360908647,9.131384471429982,7,6
2,790.266128961517,6,IFR,Airbus A320,9,13,32.42109732754055,8.046299470835121,6.78494596170309,8.447097287396987,9,8
2,813.3477969362236,9,Multi-Engine,Cessna 172,7,7,18.81780614439848,9.666817871707547,8.029160409132778,9.383372435391209,6,8
2,809.2366509343196,7,Night Flight,Boeing 737,8,8,21.748840623785647,7.7604371469265025,8.414084953708109,6.0770839998826975,8,9
2,851.3115608450173,6,IFR,Airbus A320,9,4,35.05953714709042,9.92084603388362,9.593714550983718,9.313788618876952,9,6
2,728.6102278863583,8,Multi-Engine,Airbus A320,5,9,40.960414403725366,8.663152961680261,7.49619698304341,6.340271581377712,9,8
2,589.2598676988158,7,Multi-Engine,Cessna 172,6,2,41.678114837068975,9.666392754354614,9.526221072245548,9.356840806698592,8,9
2,721.8128348839979,8,Multi-Engine,Boeing 737,7,1,18.242786727247516,9.4521812049042,9.653289126512789,6.905572746332442,9,8
2,887.417292947957,7,Multi-Engine,Airbus A320,9,6,39.899688148951164,7.8799882833023,8.22215770671915,9.660156831066494,7,7
2,804.1805232004778,9,IFR,Cessna 172,9,3,42.275726292051075,8.687291568416354,6.413708947253861,6.565172468114115,7,6
2,735.7761397498193,7,Multi-Engine,Airbus A320,5,9,21.74416683051019,8.781015161034516,9.615561478760473,9.976109629474813,8,6
2,840.6932144196946,9,IFR,Airbus A320,5,5,27.84505909331862,7.232948473003612,9.896736721288931,8.795728238006753,6,8
2,798.5805867785402,7,Multi-Engine,Cessna 172,9,13,34.48577743915152,8.50620669792752,8.8303149052301,8.67223299110845,9,9
2,834.6847487693567,8,Multi-Engine,Boeing 737,7,6,24.30453772996338,9.388519913659884,6.988117979076051,9.669996033355588,9,8
2,765.2290807476177,7,Night Flight,Airbus A320,7,13,45.62360197557999,9.00167301695285,8.835862140454061,7.84952456545269,6,6
2,871.675365778895,7,Night Flight,Cessna 172,7,3,32.62704295996623,9.098841863304774,7.138088143622392,8.21098274234183,6,6
2,773.9538584204757,7,Multi-Engine,Airbus A320,9,3,16.532326314735755,9.41612895358,8.532581584236677,7.961588037514895,9,6
2,954.35782397996,7,Multi-Engine,Cessna 172,5,13,34.05800535084449,7.727262219102095,9.530532014964272,7.971585525543903,7,8
2,1027.0218461765744,6,IFR,Airbus A320,9,5,42.48196852680931,9.548865376683409,7.4238600784537,8.916962707808045,8,6
2,721.3863514144292,8,Multi-Engine,Cessna 172,8,6,26.11311790984042,7.765199125493474,9.097066665558847,8.894143841480291,9,8
2,693.0210371956309,6,IFR,Airbus A320,5,13,40.02246143601354,9.826516227218915,7.448526363253984,8.703765629614374,6,6
2,641.4891171274589,7,IFR,Airbus A320,5,13,30.07136300301142,9.539740006010543,8.624460005466508,7.6337127888361325,8,9
2,816.9121623765948,6,Night Flight,Airbus A320,9,2,24.115163929895797,7.064739373660177,9.807855570842166,7.871193835002964,9,6
2,833.3002688915872,7,Multi-Engine,Boeing 737,9,2,24.89139915233104,9.85170790149419,7.333111852242588,7.283855740095211,8,8
2,726.5280731405171,9,Multi-Engine,Boeing 737,5,5,37.82529797516148,7.528330083299236,8.157635861378422,8.181718861995378,8,8
2,972.4960233538345,7,Multi-Engine,Cessna 172,6,1,35.468800196278,8.735770650223682,7.307426697699717,9.234922683190431,6,7
2,822.5560455382689,7,IFR,Cessna 172,9,8,33.27744398784574,9.09056042295333,8.335697768538111,6.152101972555535,9,8
2,802.2545913049336,7,Night Flight,Cessna 172,6,12,48.26145712683434,9.60201785330212,7.055247111387375,6.753379198189014,7,9
2,782.621187702159,6,Night Flight,Airbus A320,5,12,43.89103413487045,7.333957642395021,8.747648737238917,7.96574244354537,9,6
2,722.8787480643399,6,Night Flight,Airbus A320,6,11,36.44577456542083,9.229260900571067,8.177871266312545,6.338306689336642,9,9
2,706.0202142956671,9,Multi-Engine,Cessna 172,6,10,40.22271526507262,9.624497587398391,8.312413835513487,7.284958352766646,7,8
2,688.6785149576193,6,IFR,Airbus A320,7,3,29.834675839278606,9.01354532668226,9.192685730438736,8.605124038940243,9,9
2,698.3359899771679,8,IFR,Boeing 737,6,6,17.82222223966376,8.579713702935727,8.7488061772868,7.023724251617711,7,6
2,680.6471493291914,6,Night Flight,Airbus A320,5,2,22.61885977221921,9.560312619735821,6.178344620252549,6.425621439509877,9,8
2,728.9519798334155,6,IFR,Cessna 172,5,5,36.21298052336947,8.39083534176169,7.259795284564922,8.569736599494332,7,6
2,869.6634198412906,9,Night Flight,Cessna 172,5,10,26.42049281834441,8.823526647111942,6.854538031188492,7.2384827523186726,8,8
2,826.0084361653007,7,IFR,Boeing 737,7,8,35.71130202302117,8.590481588378843,9.47925906577144,9.572933386694588,8,8
2,748.6056071378821,6,Multi-Engine,Cessna 172,5,6,17.313127467716267,9.903150902257984,8.513363165142419,7.2847164204199935,9,7
2,826.2317713507827,8,Multi-Engine,Boeing 737,8,10,11.51482762098976,8.967512282075628,7.325536900891432,8.509580761314197,6,6
2,924.3312818116943,7,IFR,Boeing 737,8,9,44.036847172696696,9.811886299838473,9.849925789574286,9.022543198062468,8,8
2,734.5980941519722,6,IFR,Airbus A320,7,6,19.47226953509954,7.3707238328105635,6.097143179072443,9.286098193592352,9,7
2,787.8590458637229,6,IFR,Airbus A320,7,2,29.50123556409424,8.03939712389947,7.215975699273692,6.788751070290061,8,9
2,870.525784615921,9,IFR,Airbus A320,5,9,26.008293027090136,8.1021778528042,7.780772155416393,9.30563297395937,6,8
2,921.6160352400937,9,Night Flight,Cessna 172,9,14,43.87670517913148,8.507968101466455,7.778690204060307,7.582274896804171,9,8
2,875.2751693415408,8,Night Flight,Boeing 737,8,13,49.47311211379634,8.015118326210324,9.89287387291075,6.297460783590414,6,6
2,657.2537173003291,6,IFR,Cessna 172,9,1,21.255362005712083,8.587437609216918,7.293594169941587,6.0314460900358124,9,9
2,839.3743601484101,7,Multi-Engine,Boeing 737,6,7,27.082301397740448,8.140650354775941,8.209306107321241,7.0585893822858505,7,9
2,778.107753493922,8,Night Flight,Airbus A320,8,14,29.997645782356553,9.497766640785645,7.68836852738395,8.549785536222663,8,9
2,540.7930366684186,9,Multi-Engine,Cessna 172,9,8,38.315120799015126,9.797790633147102,7.6310145174930435,8.070790322020956,9,6
2,683.9092942595205,9,Multi-Engine,Airbus A320,6,1,20.060073732259717,7.666995593052988,6.879616426582296,6.781188982029683,7,7
2,641.9691195031701,6,Night Flight,Boeing 737,6,5,23.883014924339996,7.763227221710231,8.828427991755142,9.924516481733393,7,6
2,828.3905849675606,7,IFR,Airbus A320,5,11,25.235222198527893,9.352688955743737,8.781945322772382,6.595493637584617,8,9
2,783.305286716073,9,Multi-Engine,Airbus A320,6,9,26.95059750157484,8.896916330799108,9.650311157176924,6.626180229953366,8,7
2,873.6246556206229,6,Multi-Engine,Airbus A320,8,6,12.013788369608154,9.758389423878295,6.758415581834459,6.581690652844433,6,8
2,778.6846463014439,9,IFR,Cessna 172,6,14,26.770734807432795,8.574653368066466,9.260326656253278,9.240221374986167,6,7
2,851.1466669361187,8,Night Flight,Airbus A320,8,9,16.754695337013217,8.09578460732746,7.507991415674493,8.814897178343127,6,8
2,817.4526268936263,6,IFR,Boeing 737,7,12,40.323518638775845,8.354299095066843,7.087092297488184,6.7713803198325255,7,6
2,804.9170751286207,7,Multi-Engine,Airbus A320,9,13,30.182147847228983,8.790037428706013,6.140096322779023,7.725998499433166,7,7
2,867.2219850932239,8,IFR,Cessna 172,9,11,45.798824900848565,7.705331274312497,8.91977428453451,7.789345354926339,6,6
2,699.3607623971708,9,Night Flight,Boeing 737,6,13,8.732721168174645,8.864516938997731,9.892196614819108,9.89252511656501,9,7
2,912.5754869023134,9,Night Flight,Airbus A320,6,8,34.37889259269593,8.98017785055718,7.00856010628189,8.04329131340168,6,7
2,660.7338679466244,8,Night Flight,Airbus A320,8,13,22.9389576172766,9.910674399345854,7.743110076581464,7.127860290892926,9,7
2,979.6239119422819,7,Night Flight,Cessna 172,8,13,42.95117444527164,7.018751295378477,8.881145557364569,6.074998570053214,9,6
2,863.1868942948175,8,Multi-Engine,Boeing 737,9,10,22.307368434719535,9.412691967364879,7.031563508820147,8.94217643706057,8,6
2,776.7117742666717,6,Multi-Engine,Cessna 172,8,1,40.87804778033128,7.315067333092867,7.727812085991664,6.905368566881981,6,7
2,905.6957239413625,6,Night Flight,Boeing 737,6,2,21.497550634629416,7.134801271629302,7.185347363429426,6.580184318884227,7,8
2,856.1484007319674,9,Multi-Engine,Boeing 737,5,6,33.05976582085554,9.404277565698719,8.004128550795848,6.6195440547016755,6,6
2,727.4117791162506,6,Night Flight,Airbus A320,5,6,31.13422347608069,8.959902712765338,9.35940748977641,6.486543447432997,8,7
2,813.7668192833078,7,Multi-Engine,Airbus A320,5,1,24.638697069175585,8.76296111613198,9.880537852044313,6.482886717579138,9,8
2,923.9381288169432,7,Night Flight,Cessna 172,5,7,40.311471319552155,8.952924570423084,7.781204816952886,6.043053444472124,6,9
2,747.120771704256,7,IFR,Cessna 172,8,6,17.892224880095867,9.872006356434838,9.748711660843636,9.199598138334927,7,7
2,951.8631104175759,7,IFR,Airbus A320,7,2,10.739055133691863,7.545358678975115,7.163890600809567,9.863098694555818,8,8
2,718.5466350940511,6,Multi-Engine,Boeing 737,7,1,20.88135508439322,7.393930489752457,6.460795340635947,9.60994328157469,6,9
2,730.8370469474612,9,Night Flight,Airbus A320,8,8,26.19022031752696,9.29584973502298,8.526211152393655,6.66204398594369,6,9
2,756.0988139133315,9,IFR,Cessna 172,8,6,17.760440883286996,8.397965420729767,6.202455483020842,8.631263669523658,6,7
2,692.9159438949665,8,Multi-Engine,Airbus A320,7,12,36.661458522545615,9.856716388244362,9.860561367190423,8.163997897874477,7,9
2,825.319558823477,6,Multi-Engine,Boeing 737,8,2,35.766460156477606,8.943177817650783,6.037136422394099,7.600693977760577,6,8
2,875.8788050217,9,IFR,Boeing 737,8,12,34.48496616122587,9.345831242043998,9.497621768990205,9.328128719415531,8,9
2,513.0250090156309,9,Multi-Engine,Boeing 737,7,12,22.091694447193916,8.190479089758803,9.120721734456149,9.900067780740503,6,7
2,787.2735918100608,6,Multi-Engine,Boeing 737,5,9,41.149838119592886,8.582610979303121,6.590777893351385,8.403585149920996,8,6
2,803.7775877999901,6,IFR,Airbus A320,9,11,27.98385795541448,7.301923829767325,9.485794964234485,9.445045409381006,9,7
2,906.9156285133722,8,Night Flight,Cessna 172,5,7,44.75553641476577,9.74582964419946,8.895948272987209,8.40566950196527,7,7
2,852.7614209462281,8,Night Flight,Boeing 737,6,14,26.703025483961987,9.883131574583262,9.292189026070865,6.331662061307645,7,9
2,717.3177874722361,7,Multi-Engine,Airbus A320,5,8,38.45887240766138,9.603547061678288,7.13503531767749,9.372775387596443,9,7
2,777.251884364953,9,Multi-Engine,Boeing 737,8,9,13.737824926925558,7.562163889596618,7.3914415436354926,9.548366754099137,9,8
2,922.212240589854,8,Night Flight,Cessna 172,8,6,41.96030412464726,9.114809064682728,6.654144524992505,7.004782959610261,9,6
2,879.3369082325507,8,Multi-Engine,Boeing 737,5,9,45.024722084760455,8.636724116584425,6.521265538492489,8.026838874066888,9,7
2,878.2630479977283,7,IFR,Airbus A320,8,6,26.966501380723578,7.908832667182821,6.882561642517729,9.856856938129205,9,9
2,747.6899527509303,7,Multi-Engine,Boeing 737,9,9,37.82719953244188,8.963194578254218,9.191149008661059,9.234242396121434,7,9
2,838.5794205709323,8,Night Flight,Airbus A320,8,2,56.226217893816525,9.670342966119836,9.229422211555349,7.3909930230574545,8,7
2,928.247818742557,8,IFR,Airbus A320,7,11,30.58847055240411,8.264080405533416,7.097933333110993,9.077315067996008,6,7
2,673.8237320777844,8,Multi-Engine,Boeing 737,5,10,26.50498288652714,8.805069607454136,6.457092474072746,6.649255023003964,8,7
2,702.0776585493226,6,IFR,Airbus A320,8,12,21.502847447441507,9.556433712893845,6.193415449247876,7.257984565695059,6,6
2,822.457963517961,9,IFR,Cessna 172,9,3,13.716495526952123,9.463079089136214,7.709624547118729,8.164740459230135,6,7
2,653.2553652197428,9,Multi-Engine,Cessna 172,8,3,29.35620120531841,8.379267236779539,7.095868305763758,6.88949664031698,8,6
2,792.8143730823791,6,IFR,Cessna 172,7,5,31.169271641757838,8.721947939254996,8.375595927088437,6.874653022372604,8,9
2,753.9279612665549,6,Multi-Engine,Airbus A320,9,14,6.524604536931982,7.610347076988851,7.3943545109102535,8.302787787286404,9,9
2,886.3589614321279,8,Night Flight,Airbus A320,7,8,34.61679849260245,7.002758256743194,9.234820462246702,7.64043070998658,7,7
2,780.7735333475441,9,IFR,Cessna 172,9,4,22.145187078390176,7.1334499944502365,7.0227141284601915,6.965902627955181,7,7
2,916.6741476594649,7,Multi-Engine,Boeing 737,5,6,38.95050703537136,9.559589494627339,8.068800389711019,9.425078568883007,8,6
3,756.3415681558329,6,Multi-Engine,Cessna 172,9,7,24.586676668625145,7.298289574507686,6.408237017325527,7.237035323713843,7,9
3,739.8919279150446,7,Night Flight,Cessna 172,5,4,16.690841049567975,7.539891155867597,8.75508604309014,7.016655798618306,9,7
3,817.3336952120469,6,IFR,Cessna 172,7,5,46.71775886158087,9.835744695747113,7.13159465924358,8.75525266170078,6,7
3,739.0177182503334,8,Night Flight,Cessna 172,7,12,33.02015656769894,9.298404439212568,7.3703110166662835,7.441155626503363,6,7
3,556.8852892710381,9,Night Flight,Boeing 737,9,7,27.030407680759833,7.386596944938613,6.205742618400339,7.51527005128719,8,9
3,863.8749643531527,8,Multi-Engine,Cessna 172,6,7,27.405139582781064,8.688457427869144,6.449371507510351,8.068794502546913,6,9
3,721.2300860865789,9,Multi-Engine,Boeing 737,9,1,42.285269148386206,7.320123477876624,9.030960353479966,7.770251777345118,6,6
3,661.0151118557607,6,Night Flight,Airbus A320,9,12,32.88345367952509,9.817558103939074,6.429833333582872,7.615658735878817,8,8
3,840.9250607737911,8,IFR,Airbus A320,6,1,44.111821170656015,8.82835079757991,8.822927579409024,6.814491064334169,7,9
3,741.976882193099,6,IFR,Airbus A320,7,8,25.97969705207131,9.967261309467371,7.809665041280632,7.312562302445362,8,8
