PilotID,PredictedScore
2,8.356616218695525
2,7.577300040169605
2,7.784118216634963
2,7.437331670312083
2,8.407910916151291
2,8.269233075375604
2,6.96670624889623
2,7.372067701575949
2,7.6416948139783685
2,7.846401004932717
2,7.346595003504258
2,7.848273773479617
2,7.829073600325286
2,6.941454093964644
2,7.495793658699467
2,7.699283130742413
2,8.39578337455819
2,7.36792671502003
2,8.048265341130355
2,7.5069836713720095
2,8.09431765614145
2,7.025306504323513
2,6.845415005405581
2,7.1773558975480505
2,7.32592816949548
2,7.724304772370948
2,7.257933414218274
2,8.155772152010991
2,7.780958663990986
2,7.368467295332616
2,8.08708931356991
2,7.606601681908075
2,8.392563701963217
2,7.270040116921561
2,8.824105025823552
2,7.979110701110367
2,7.064471535011255
2,8.10224695644598
2,7.724877364311944
2,7.886990679098051
2,7.6750422787981005
2,8.321147298314099
2,7.7565480713917125
2,7.447793289690847
2,8.160983312988916
2,8.406041822130883
2,8.120070571393246
2,7.522040904626835
2,7.1512384606361215
2,7.060847323407252
2,7.9918413952324245
2,7.649528203341777
2,7.757230439692948
2,7.999568466534247
2,7.576245709318374
2,7.572272110104335
2,7.589472345944522
3,7.390408652143829
3,7.2783176512312036
3,7.3511076221430764
3,7.440679314034842
3,7.999668869111373
3,7.4449151678979
3,7.743120190846558
3,7.838766204441266
3,7.720611272943695
3,7.779445346172661
3,8.026030986669504
3,7.661871887537226
3,7.919490781545727
3,8.652223491211801
3,7.792948893131467
3,8.083187545145144
3,8.02478797607285
3,7.815032045377682
3,8.17433082873117
3,8.257818941236234
3,7.292052548331693
3,7.746619081956479
3,7.472646199075871
3,8.091586551670952
3,7.054136092061383
3,7.615437321198437
3,8.158526157184964
3,8.217070703851073
3,8.203436425723659
3,7.555001652306812
3,8.040238395363488
3,7.248739023551983
3,6.9451559304568855
3,7.754566182809698
3,7.67560595418906
3,7.84912296540436
3,7.892590662066124
3,7.89132885943693
3,7.291916271730896
3,7.489600030544153
3,7.540729221825271
3,8.134194067564495
3,7.606698314955263
3,7.750575464545785
3,7.626852363110573
3,7.787123489006361
3,8.153083489984219
3,7.918876107969781
3,8.284156873541058
3,7.547284864454579
3,8.430498491911608
3,7.644586833580181
3,8.448408313922908
3,7.664107423253902
3,7.347439822782622
3,7.297825968727999
3,7.8919522640025805
3,7.986696910618985
3,8.104625965929655
3,7.7961075627016045
3,7.876566584354083
3,7.404542817103771
3,8.077836811717802
3,7.0352905935292105
3,7.455777916808607
3,7.086862074445419
3,6.877468867583197
3,7.376484901815982
3,8.026814547409009
3,8.032060467424689
3,7.5910320028590546
3,7.591848794904624
3,7.559450464239091
3,7.894746846824388
3,7.317943479269552
3,7.568913931671172
3,7.458894226147325
3,7.9522429246699
3,7.356918192711734
3,7.596386982610202
3,7.343582798096078
3,7.856516500921768
3,8.069209686424678
3,6.837250352350072
3,8.174965376459209
3,6.911878344629786
3,7.2251215099416495
3,7.812571195797508
3,7.756896162538024
3,8.01208648154554
3,7.333101639071626
3,7.959564239448246
3,7.898531700526884
3,7.1253386144290145
3,7.505003035785274
3,7.429047638870868
3,7.077621924004882
3,7.82560503477948
3,8.445597758019929
3,6.991212164963806
4,8.147736268975287
4,7.752823368310025
4,8.107438375155962
4,7.749595405661499
4,7.407548908812886
4,7.688070324388992
4,8.023816749827008
4,7.555197866204924
4,7.178096522605516
4,8.26565730130905
4,7.554308697691669
4,7.653824585582015
4,7.323215639725272
4,7.235894732671411
4,7.28762764186802
4,7.794993016557778
4,8.312678395635455
4,7.268980113149188
4,7.649340761013045
4,7.430147759889709
4,8.392586139452698
4,7.284671360580379
4,7.259487592809303
4,7.502305029681496
4,8.14624305204926
4,7.96109400246365
4,7.3465266981945785
4,7.806721925689207
4,8.453046485388631
4,8.000109109387363
4,8.144268603548587
4,8.022671260296956
4,7.904885370200533
4,7.298952733165304
4,7.473007348086833
4,8.040167738489997
4,7.0243582955285
4,7.544273257874916
4,8.158681064137191
4,7.577895224806952
4,8.404320233497351
4,7.430775743310103
4,7.7824773649751595
4,7.766074480182394
4,7.4960655259611215
4,7.958335620675114
4,7.17525996860495
4,6.7680065107148515
4,7.347658264630818
4,8.070879063718083
4,7.748873923802144
4,8.05905050504916
4,8.174693418643095
4,7.471060202018289
4,6.713861630033617
4,8.010703906168567
4,7.8073838372340845
4,8.461686904866529
4,8.531732072468166
4,7.176167800385222
4,8.190330585761085
4,8.051273025312106
4,7.894848879816078
4,8.439578316232518
4,7.0558942150306185
4,7.366930019527376
4,8.472324577518949
4,7.905321980312691
4,8.108073351981325
4,6.9796134352844765
4,7.60937900930265
4,7.7195068395132935
4,7.85731760255581
4,8.481199062539236
4,7.483454715040268
4,7.718428870858536
4,7.889952018621304
4,8.426112628546411
4,8.274490475971852
4,7.941427119642961
4,8.44714096833944
4,7.756421766368112
4,7.329556839350643
4,7.603376597284632
4,8.423657136608552
4,7.791693955791564
4,7.641695152563824
4,6.993215128263687
4,7.604553458639546
4,7.7108683234250215
4,7.9674783875161825
4,7.740847897932616
4,7.60350348098763
4,7.812585493066137
4,7.435675433458559
4,7.685657515151887
4,8.097009875984087
4,7.4417000396418755
4,7.649331376792101
4,7.817819786272434
5,7.928135123644434
5,8.2484815170462
5,7.845045298014855
5,7.5975576474751385
5,7.894454375990474
5,7.730857164242668
5,7.7571974292306
5,7.9382553188534235
5,8.463327481744521
5,7.613465654586604
5,7.716398212056545
5,7.914843787908023
5,8.046055142883178
5,7.420393970612822
5,7.708799542528192
5,7.523175838995265
5,7.816309768292111
5,7.7820106199240024
5,8.169936085411427
5,7.040540439426572
5,8.020110861243124
5,7.712014432373263
5,7.255255863549885
5,7.250227191157209
5,7.996518947521229
5,7.794183079372841
5,7.825927747012742
5,7.520774823568117
5,7.816172049663879
5,7.818145563290521
5,7.28637044334628
5,8.082228061968886
5,7.085660008502804
5,7.985435994541826
5,7.85732855961208
5,7.892486282647966
5,8.44876579355292
5,7.246316806078182
5,7.287139322748662
5,7.655284986659352
5,7.534505295415508
5,8.074758003367158
5,7.241252498322182
5,8.221060104198266
5,7.745571724895927
5,8.063407402184055
5,7.5841363520809475
5,7.5698047455819575
5,7.901363089514742
5,8.21058818453018
5,7.82452727609113
5,7.551948952592417
5,7.595709280735261
5,7.677992171248573
5,8.742812621241377
5,7.752876288899703
5,8.024720800113316
5,7.379505238136465
5,7.865229964389321
5,8.07520382549973
5,7.932458385873721
5,7.948291967199747
5,8.495037700781673
5,8.257115264452692
5,7.582630358282473
5,7.766287384655563
5,7.636258380267365
5,7.538149482178174
5,7.685854950744378
5,7.557829787816035
5,7.747891369558471
5,8.438499816200693
5,7.177960489689899
5,7.390418739664198
5,7.47809657815843
5,7.602681060396857
5,6.917609498174686
5,8.15213017098867
5,7.885988703379041
5,7.529674308508824
5,7.312561102410177
5,7.579921495381391
5,7.4754886901318285
5,7.837189280545467
5,8.262487573575696
5,7.339805948393071
5,8.088138524485899
5,7.541968316070593
5,7.845273987185047
5,7.196725507855968
5,7.497965562323569
5,7.948543891092258
5,7.92271723445989
5,7.898822181850795
5,7.177213164065107
5,8.334086110762222
5,7.161345982951264
5,7.297012679578645
5,8.474338666866691
5,7.051333205409123
6,7.740793491646105
6,7.401456406235842
6,8.168938403980171
6,7.593393409109537
6,7.490373268964751
6,7.447519877788028
6,7.733757703438008
6,7.570577137497583
6,7.841258523630932
6,7.254631994758004
6,7.4594954785804966
6,7.030660415278976
6,7.732719476598634
6,8.268974555383982
6,7.531801921164177
6,8.092987410942401
6,8.030437058757139
6,8.13234515125199
6,7.17534112378635
6,8.131443339185099
6,7.78314489769382
6,7.753876060258237
6,7.609552579180888
6,8.23833616679214
6,7.70739850546713
6,8.168349864900522
6,7.826970072352518
6,8.034387413743197
6,7.794549568576659
6,7.76879837320399
6,7.696953502238374
6,6.9516221564074385
6,7.31121423702085
6,7.528228670593204
6,7.4952766945204985
6,7.842692235112487
6,8.374472967069208
6,8.120503909701158
6,7.440174561684729
6,7.466566069097171
6,8.003992970582184
6,7.436993606406028
6,7.31717287120178
6,7.624597037934035
6,7.762838098021076
6,7.381000246883747
6,7.4525629261284765
6,7.078522273996708
6,7.760325688621067
6,7.96416062057368
6,7.835334683461258
6,7.6364927648372865
6,7.15230278597868
6,7.547348568957662
6,8.00886744653215
6,6.873969362600597
6,6.94463126657645
6,7.630033409439404
6,7.175656170498248
6,7.505677719023383
6,8.29201238088543
6,7.327530113328513
6,7.279250680532085
6,7.4110023503981015
6,7.258528137550281
6,7.642120139608144
6,8.10975533268927
6,8.165523531520254
6,7.742773178964695
6,7.949427834055398
6,7.661082331074089
6,7.1540246325735755
6,7.543830388083876
6,7.6457727868278935
6,7.036619214480721
6,8.210876034714746
6,7.279742982112943
6,8.510493495988369
6,8.038543909184032
6,7.723592937637451
6,8.230662110523184
6,7.905541875077213
6,8.26671702079066
6,7.712927735320815
6,7.657049964350757
6,7.563253804860034
6,8.041761135841405
6,7.719973709726622
6,8.511640665041089
6,7.3569490180019645
6,7.485077124129857
6,7.684110823957691
6,7.955192972391486
6,8.547999315128893
6,7.810147018005841
6,8.214618163017372
6,8.311662852988668
6,8.13719431716254
6,7.964021148650081
6,7.540548228749666
7,7.385080211285428
7,7.838957938344518
7,7.754209967133839
7,6.949583526632469
7,8.00069177133982
7,7.03095620252919
7,7.577135541850432
7,7.719482632467606
7,7.937539226573238
7,8.1218160141885
7,8.069835210740397
7,7.683187484531216
7,8.10342221396279
7,7.143174557293365
7,7.67201458170633
7,7.000915773746113
7,7.754310921558133
7,7.978577164937909
7,7.6844832894354695
7,7.963073929160467
7,7.563459335872438
7,7.545924000556812
7,7.9420465066486114
7,7.455046507060582
7,7.559087922614439
7,7.320016027102708
7,7.909614323933402
7,8.402790728041744
7,6.923783517555892
7,7.112180720769492
7,7.2442762838912245
7,7.996510570799415
7,7.461041518245792
7,7.545650367061211
7,7.48556587276367
7,8.02550689668093
7,6.969362406867158
7,7.678143153073677
7,7.121475378108797
7,7.790572739331966
7,8.266046133482886
7,7.85187631182201
7,7.615687076633562
7,7.62550719975588
7,7.118668446433825
7,7.9211144370203534
7,7.274585277864366
7,7.350662226610893
7,7.583242443321598
7,7.867512743038277
7,7.0659842020959704
7,7.945612072651576
7,7.6110817657857925
7,7.958683309934261
7,8.404115754117017
7,7.712040421140357
7,7.361685406762664
7,8.448374522876344
7,8.012446934369724
7,8.136296863950854
7,7.705467840098291
7,6.966567991399412
7,8.06360891591969
7,7.215103098074747
7,7.369255188433153
7,7.819384655116988
7,7.888613956450359
7,7.496806689769958
7,7.178275996882117
7,7.425277885479391
7,7.006458659466695
7,7.499050646281388
7,7.78010726227198
7,8.147199399555985
7,8.48563352443532
7,8.066664448412912
7,7.616389453776663
7,7.529890332087563
7,7.127378868470505
7,7.533161834447375
7,7.173560595396521
7,7.304684670561823
7,6.632333266706552
7,7.7240443606084135
7,8.102647224235247
7,7.268003359215745
7,7.913936411518664
7,7.632015655394551
7,8.188892575818306
7,7.585590184611403
7,8.23950000982358
7,7.851308460207287
7,7.323298309352035
7,7.94165916330198
7,8.436846095400204
7,7.45236122350856
7,7.061082733014598
7,7.44460125213231
7,8.106824502136663
7,8.313703546365646
8,8.026710015819264
8,7.561988176566022
8,8.147920170808892
8,7.27136014408351
8,7.519579615131715
8,7.84375203111329
8,6.997269898398109
8,7.535709863263397
8,7.961032125988043
8,6.96281476107897
8,7.325127689166119
8,7.124425665229134
8,8.058849276823631
8,6.987176003483844
8,7.705908343048975
8,8.09017934072715
8,7.397851282869988
8,8.195441307816223
8,8.324578806324542
8,8.139514622452138
8,7.8144796373275085
8,8.6489475890016
8,7.7524380075563215
8,7.595969436730773
8,7.54338028199368
8,7.572767386762752
8,8.248938617906255
8,8.338076337111112
8,8.095337367897432
8,7.175064275618322
8,7.110692218468035
8,7.676049708406139
8,8.25962834737925
8,7.415768726538
8,7.659493706119272
8,7.1620168531448165
8,7.929201754018137
8,7.936302011766085
8,8.30257129460866
8,8.914451298152839
8,8.192629824612032
8,7.5476844868505335
8,8.168840843312589
8,8.14693918376732
8,7.783205661976447
8,7.696647493160952
8,7.683368722925635
8,8.19689707280525
8,8.02431394553947
8,7.830085024067601
8,7.849864105850371
8,7.786660401277691
8,7.2636560132236765
8,7.7575090745426
8,7.280719799742952
8,6.946960640284939
8,7.261669356860469
8,7.69154928908352
8,8.009689719581006
8,7.831575136478758
8,7.897689257265013
8,7.635756705962276
8,8.422076566089357
8,7.611070719013149
8,7.773266785017044
8,7.9175928188488385
8,7.000284595179391
8,7.4492854185688415
8,8.284976797677395
8,7.702722850582233
8,7.636781876934538
8,7.902784690861797
8,7.567545632000247
8,7.532017988019843
8,7.9831815575449845
8,7.255101891477571
8,7.99881939924292
8,7.761181982093381
8,7.922215186031101
8,7.192324288743457
8,7.6681079722444
8,7.763807005629331
8,7.336849442302599
8,7.737543528810801
8,8.204619669352805
8,7.08930099880146
8,7.804115670259051
8,7.685771396923375
8,7.896712575669049
8,8.043502514787443
8,7.914831523616414
8,7.4055435763110005
8,8.439977984558011
8,7.201083122782219
8,8.448795078905363
8,8.464940816803647
8,8.038048808397448
8,7.8259611747999465
8,7.232177941207637
8,7.552359854522799
9,7.320978696438337
9,8.510079335372318
9,7.801211476283048
9,7.257367406008608
9,8.351832460191908
9,7.516091765467208
9,8.202665398230572
9,8.276952399728254
9,6.904139610340758
9,6.924390136648913
9,7.070456730677166
9,8.177710775820518
9,7.65785093635279
9,8.011289275934978
9,8.325380441170564
9,7.597005543957653
9,7.8680552161039365
9,7.60062392435801
9,8.278764142374495
9,7.902773707898042
9,7.962403880365827
9,8.092349899462256
9,8.585020579660467
9,7.517205374919659
9,7.47965454290701
9,7.852381806177973
9,7.966592083175309
9,7.696431786233643
9,7.77660866082837
9,7.486028132134273
9,7.894250307834675
9,7.634786961258007
9,7.515637271948834
9,7.904317177413852
9,7.592629683948946
9,8.2105651498375
9,7.994554549489382
9,7.000401820710845
9,6.840041516355192
9,7.51759344815942
9,8.194601754152545
9,7.658439524538176
9,7.702313793160165
9,7.8065486476503905
9,8.418415816033551
9,8.09674164607332
9,7.861111645119077
9,7.116519356681002
9,7.885981099930557
9,7.341990737492295
9,6.705373840323001
9,7.5332039976260265
9,7.0107028467610215
9,7.433244276096243
9,7.905973702388411
9,7.151142524001224
9,7.490788970657942
9,8.002410719766555
9,8.189449368567667
9,7.454669295516897
9,8.119126393753184
9,6.8713134565867
9,7.773718097631793
9,7.1550961896084155
9,8.04365970804571
9,8.058466459928777
9,7.289746779694251
9,7.7756314607773005
9,7.734988816134705
9,8.193549574997807
9,7.645793236863634
9,7.442595171322186
9,7.966984157030132
9,8.201076254881098
9,7.619297477915916
9,7.953069914251785
9,7.702869046677072
9,7.254379489092567
9,8.182042235834802
9,7.348211607651973
9,7.760714565386155
9,7.989745712361171
9,7.906562249292219
9,6.9581223789015345
9,7.0445514854409055
9,7.912558041909844
9,8.193263346234925
9,7.845164631668656
9,7.481151111948197
9,7.7526336487152685
9,6.787070897920975
9,7.063362518754846
9,8.178115343649985
9,7.394981684510831
9,7.775021138382189
9,7.867847652510935
9,7.442211842929728
9,8.468774217015943
9,7.735482042812761
9,7.789499988175985
10,7.908993329647541
10,7.536193467649599
10,8.062694394509409
10,7.447401670668312
10,8.159273911128272
10,7.786108128889038
10,7.728302121006322
10,7.711122166881
10,7.541520625955299
10,6.760318987802854
10,7.567300383776341
10,7.449363085822132
10,8.206199704798006
10,8.119120951442053
10,7.896540485430643
10,7.725358805697519
10,7.3978784515379665
10,7.702842117040636
10,7.688723207001209
10,7.700247835175613
10,7.68463716199957
10,6.852541219028693
10,7.652512713527054
10,7.508682362617267
10,7.60221026085002
10,6.889675780607662
10,8.045381555812094
10,7.6734145389915565
10,7.586741000368737
10,7.956493369761663
10,8.069642206516768
10,7.294248107331522
10,7.5936237686871895
10,8.376971185803477
10,8.054513061394573
10,7.4595555052714975
10,7.386649535726114
10,7.405838456892651
10,7.710616126325817
10,7.835850489516551
10,7.060783235226057
10,7.787830663048205
10,8.270325172319893
10,7.709836405655056
10,6.9319065891478555
10,7.7092875144071265
10,7.993822067546301
10,8.425931161426595
10,7.757419315305266
10,7.3723937773446515
10,7.3606554896156915
10,7.121164204916913
10,7.265834022002987
10,8.497096951430727
10,7.097724388257543
10,7.234421212174675
10,8.085502796175058
10,7.044619375543152
10,7.65260762010901
10,7.23009615717269
10,7.810820011744739
10,8.431911785222088
10,7.832503264891633
10,7.7449951604925555
10,7.862077079581228
10,8.323623684507412
10,7.979457207650306
10,7.697504900191235
10,7.6414479100795765
10,7.698576541641591
10,8.261535340653557
10,7.72999856149
10,7.586693737748489
10,7.762715503210041
10,8.231926169678855
10,7.589000019945128
10,7.900455382194126
10,7.2015187285396935
10,7.6974071487214815
10,8.470221691319788
10,8.026550474813392
10,7.321504208436986
10,7.573182574674891
10,7.79206217507559
10,7.690564703202457
10,7.1730218831033765
10,7.52365172400377
10,6.860466290804986
10,7.676937218716497
10,7.9492548668492145
10,8.208253477807874
10,7.958693775122003
10,8.17094642511381
10,7.8284859997376
10,8.295324991174384
10,7.798781150022218
10,8.199452247258392
10,8.840240552763426
10,8.326219394512174
10,7.6213372092524745
11,8.029843149068427
11,7.858667757808331
11,7.185680094911094
11,7.748720599238079
11,8.029729581007146
11,7.87219099328905
11,7.253515451205399
11,6.78765547135507
11,8.06812270509366
11,8.05095582036752
11,7.314602935322113
11,8.437911552529025
11,7.780880629213359
11,8.158044840918516
11,7.882423138410308
11,7.211754921700069
11,7.529645061619229
11,7.54186530236666
11,7.9126624615319034
11,7.605224752530364
11,7.535742432237651
11,7.496449783789076
11,7.13765098625137
11,7.783575117666336
11,7.5861582683589734
11,8.223486749875478
11,7.516559068551951
11,7.292847772530495
11,7.843879582144868
11,8.229474210234077
11,7.089917527089671
11,8.132693351918519
11,7.514615240749859
11,7.6399866183613225
11,7.915623326352954
11,7.594058260039507
11,8.575211949296307
11,7.469151338403049
11,6.790902169131255
11,7.352672150758645
11,7.688396657742971
11,7.370641473835178
11,7.9926161917978105
11,6.8816493955458755
11,7.779201490773167
11,7.955426481882988
11,7.600964623462988
11,8.172912142005805
11,7.634436106703921
11,8.15483637385432
11,8.059828499190333
11,7.679493219241834
11,7.607743114307775
11,7.737768765701617
11,7.691238577540025
11,7.394443131360645
11,7.92667599028787
11,7.349355300967584
11,8.271088332552788
11,7.057397677885738
11,7.607235932958835
11,8.056637599452337
11,7.271175886087406
11,7.718032936032739
11,7.141990585213897
11,7.402792005325698
11,8.397494715662607
11,7.77197560250086
11,8.17325160045683
11,7.694363667073089
11,7.486447061095925
11,7.718980803278193
11,8.000357633377131
11,8.228420540444885
11,6.870954816397086
11,7.672568656993178
11,8.500862748577726
11,7.376543988417991
11,7.624925347431763
11,8.299367074377193
11,7.845061943066921
11,7.021571878760721
11,7.845511609780276
11,7.446079571038622
11,7.6286229009134505
11,7.8157167754352335
11,7.59173129909473
11,7.665640763918368
11,8.013615907708939
11,7.061515044295699
11,7.415162804559833
11,6.878049212483466
11,8.126772641178237
11,7.474220940500053
11,7.22678701338517
11,8.077166720816521
11,7.757509604866202
11,7.64127415987544
11,7.340025728697338
11,7.578899693806803
12,7.522388636125469
12,7.966901196761625
12,7.47942052037039
12,7.503391193836843
12,7.556661889820097
12,7.848394087091261
12,8.242225165794418
12,7.73271914993476
12,7.874667738662015
12,7.103565524837157
12,7.742923156443534
12,8.192274134177921
12,7.250458553178451
12,7.570255625516673
12,7.161455420841629
12,7.261532996033403
12,7.215871017769266
12,8.305718360379348
12,8.02420185574181
12,7.975237486463378
12,7.989901258032973
12,7.4100349128827325
12,7.280363608878199
12,7.536611939811081
12,7.269661675270702
12,8.052473331620073
12,7.881718907520943
12,7.363643452912409
12,7.637437260678298
12,7.927902049199301
12,7.477476477921491
12,7.59048875502972
12,7.421485795582047
12,7.9444468899481455
12,8.18118095424967
12,8.244541288551828
12,7.829289413723961
12,7.432800552535916
12,8.112458135656658
12,7.585153695652231
12,7.663726511000607
12,7.5654344626790335
12,7.8879624332496725
12,7.576869407402174
12,7.529081178841347
12,7.843051190476407
12,7.667761444842724
12,7.090500731042535
12,8.094540922767996
12,7.782848317828416
12,7.69942366764174
12,7.5516909793068
12,7.379580924695474
12,7.973275153596187
12,7.652999400911466
12,8.172725859505428
12,8.343987119101635
12,8.031415018924585
12,8.056097554300528
12,7.997404578391063
12,8.375261824203195
12,7.895361136101209
12,7.718629215778163
12,7.40480654596962
12,7.7080316920559815
12,7.58926310890145
12,7.632657955300471
12,7.810632054891673
12,8.489514466272393
12,7.506614484839548
12,8.30880853878039
12,7.614602029737082
12,6.625552568352728
12,6.87409678258889
12,6.9151462718705865
12,7.974183142195245
12,8.487886156530791
12,7.494816520713898
12,7.605710069644894
12,7.512684820922167
12,7.957175813326843
12,7.247255901961879
12,7.120354282309
12,8.062695420248302
12,7.281115261829376
12,8.173309155456286
12,8.105130431483817
12,7.470761616997334
12,8.30425707191473
12,7.625393037530603
12,7.745849584020394
12,8.548058591549722
12,6.789141779386251
12,7.2648044433110615
12,7.902576655287891
12,7.933295295107696
12,7.584710025519853
12,7.773068281577888
12,7.711988710231638
12,7.778000625472669
13,8.247776430610282
13,7.723657322010613
13,7.945852114271056
13,6.817674176243589
13,7.566492856427109
13,7.176011312930667
13,8.102236861754784
13,7.977784829519241
13,8.175425610269391
13,8.2709895465523
13,7.471083338315465
13,7.853064934615808
13,7.621162012926359
13,8.217215687123774
13,8.661630475375471
13,7.116466412581566
13,7.773533726438254
13,7.426757614622723
13,7.7021578523660885
13,7.409949294198957
13,7.5071289138887325
13,7.0237166625758265
13,7.41963534226321
13,8.067410336816744
13,7.717874290459029
13,7.7068529663513585
13,7.896284006895107
13,7.711479643662426
13,7.780183812455489
13,7.1689818032079735
13,7.361241214182934
13,7.077679012416557
13,8.008150777006948
13,7.198267583303981
13,7.565159592733502
13,7.667720614800649
13,6.881240895191
13,7.695147608138481
13,8.162480579201924
13,7.5924550099189005
13,8.714818079114572
13,7.237198717595944
13,7.32166841904667
13,8.25271498614385
13,8.100780842345973
13,7.737289973850043
13,7.834682307573197
13,7.604887428554758
13,7.594733724005005
13,7.731945993533791
13,7.821876488447544
13,7.471219756265083
13,7.29648901565145
13,8.427230861055511
13,7.525254490326993
13,7.2343112219757675
13,7.833947985773571
13,7.821511262664822
13,7.699332299790028
13,7.587819131923484
13,8.094884164807626
13,7.651029697474606
13,7.814155444365938
13,7.373469795741324
13,7.318189610200769
13,7.773861194671651
13,7.483127645805666
13,8.417439115916316
13,7.6127947122164485
13,7.839000693290489
13,8.033108185237847
13,7.78715008110406
13,8.40429900949286
13,7.535953553727454
13,7.938418841228615
13,8.337053895881377
13,7.963330117195721
13,7.903488781873831
13,7.926832643212083
13,7.8624539183139595
13,7.674171902717108
13,7.620178093577959
13,8.054936684384241
13,8.20342835450511
13,8.172473772134127
13,7.659823474084602
13,8.055831472281008
13,8.031728299512544
13,8.019882498817552
13,8.957370839248734
13,8.25449933542613
13,7.905217552012556
13,7.357664979230533
13,8.179691562714597
13,7.688662627659588
13,8.081444599606092
13,7.80343888836793
13,8.14396560915987
13,7.53195068700355
13,7.581607761257167
14,7.285467261795758
14,8.251449785981666
14,7.995797496613553
14,7.844038453851125
14,7.11460108362962
14,7.981811727924477
14,7.881898270136666
14,7.424313668526223
14,7.363247122862665
14,8.11823889123116
14,8.169300533291867
14,7.104052460304809
14,8.311119590785209
14,7.483745841030764
14,7.6984803536590025
14,7.652198763609484
14,7.639321339684857
14,7.315613813929298
14,7.715727015011725
14,7.7687754156267665
14,6.872811184282492
14,8.06667801087747
14,7.700248131304233
14,7.650617511930896
14,7.278196262735033
14,7.874163889102459
14,7.899354810788977
14,7.684305168127415
14,8.472807188202212
14,8.323030163229761
14,7.839119534705833
14,7.403394461325731
14,8.072321111541552
14,8.038157600728578
14,7.4337968408666395
14,8.22465931519479
14,7.39025808106374
14,8.123865630478145
14,7.654862172160881
14,7.466248725365387
14,7.086750520599419
14,8.113919698222652
14,7.306838725367575
14,7.588188194338435
14,7.8062326039172625
14,7.810770510794568
14,7.498086945575413
14,8.141835883391229
14,7.262932575818592
14,7.7114449448233575
14,7.542299144230141
14,7.621169378375668
14,7.61664748318702
14,8.00234961089953
14,7.5688040366665215
14,7.541261507579202
14,8.349433324482636
14,7.396764842086988
14,8.105288211664172
14,8.121273579425706
14,7.3606865698597606
14,8.231100708241192
14,7.870459947549011
14,7.579393385328902
14,8.288840789491832
14,7.726767523221602
14,7.566395307458092
14,8.160710529165067
14,8.161234473297803
14,7.985273760579074
14,7.226158721277357
14,8.199855303855633
14,7.92297178793052
14,7.765558838897906
14,6.977794813599592
14,7.833611608059231
14,8.514471321103317
14,8.682884803546079
14,8.350471710429343
14,7.742469855853002
14,8.0656718787905
14,8.221525359274366
14,7.634124267908835
14,7.513858751563451
14,7.754291674131666
